date,channel,trial_users
2025-01-30,Email,5
2025-01-30,Direct,8
2025-01-30,Partner,3
2025-01-31,Organic,28
2025-01-31,Google,8
2025-01-31,LinkedIn,9
2025-01-31,Facebook,4
2025-01-31,Referral,11
2025-01-31,Email,3
2025-01-31,Direct,6
2025-01-31,Partner,19
2025-02-01,Organic,25
2025-02-01,Google,12
2025-02-01,LinkedIn,15
2025-02-01,Facebook,7
2025-02-01,Referral,6
2025-02-01,Email,1
2025-02-01,Direct,6
2025-02-01,Partner,3
2025-02-02,Organic,19
2025-02-02,Google,12
2025-02-02,LinkedIn,8
2025-02-02,Facebook,6
2025-02-02,Referral,4
2025-02-02,Email,1
2025-02-02,Direct,2
2025-02-02,Partner,3
2025-02-03,Organic,29
2025-02-03,Google,17
2025-02-03,LinkedIn,18
2025-02-03,Facebook,6
2025-02-03,Referral,14
2025-02-03,Email,7
2025-02-03,Direct,3
2025-02-03,Partner,3
2025-02-04,Organic,21
2025-02-04,Google,13
2025-02-04,LinkedIn,3
2025-02-04,Facebook,4
2025-02-04,Referral,15
2025-02-04,Email,6
2025-02-04,Direct,4
2025-02-04,Partner,3
2025-02-05,Organic,23
2025-02-05,Google,17
2025-02-05,LinkedIn,11
2025-02-05,Facebook,4
2025-02-05,Referral,15
2025-02-05,Email,9
2025-02-05,Direct,1
2025-02-05,Partner,3
2025-02-06,Organic,22
2025-02-06,Google,12
2025-02-06,LinkedIn,11
2025-02-06,Facebook,6
2025-02-06,Referral,5
2025-02-06,Email,12
2025-02-06,Direct,6
2025-02-06,Partner,7
2025-02-07,Organic,24
2025-02-07,Google,11
2025-02-07,LinkedIn,12
2025-02-07,Facebook,4
2025-02-07,Referral,14
2025-02-07,Email,4
2025-02-07,Direct,4
2025-02-07,Partner,27
2025-02-08,Organic,27
2025-02-08,Google,10
2025-02-08,LinkedIn,19
2025-02-08,Facebook,7
2025-02-08,Referral,3
2025-02-08,Email,1
2025-02-08,Direct,0
2025-02-08,Partner,11
2025-02-09,Organic,19
2025-02-09,Google,16
2025-02-09,LinkedIn,13
2025-02-09,Facebook,7
2025-02-09,Referral,9
2025-02-09,Email,3
2025-02-09,Direct,4
2025-02-09,Partner,7
2025-02-10,Organic,25
2025-02-10,Google,16
2025-02-10,LinkedIn,3
2025-02-10,Facebook,11
2025-02-10,Referral,20
2025-02-10,Email,7
2025-02-10,Direct,4
2025-02-10,Partner,14
2025-02-11,Organic,26
2025-02-11,Google,12
2025-02-11,LinkedIn,4
2025-02-11,Facebook,3
2025-02-11,Referral,8
2025-02-11,Email,1
2025-02-11,Direct,6
2025-02-11,Partner,19
2025-02-12,Organic,23
2025-02-12,Google,8
2025-02-12,LinkedIn,4
2025-02-12,Facebook,8
2025-02-12,Referral,2
2025-02-12,Email,13
2025-02-12,Direct,5
2025-02-12,Partner,16
2025-02-13,Organic,24
2025-02-13,Google,15
2025-02-13,LinkedIn,8
2025-02-13,Facebook,2
2025-02-13,Referral,13
2025-02-13,Email,1
2025-02-13,Direct,1
2025-02-13,Partner,17
2025-02-14,Organic,17
2025-02-14,Google,22
2025-02-14,LinkedIn,20
2025-02-14,Facebook,8
2025-02-14,Referral,2
2025-02-14,Email,1
2025-02-14,Direct,3
2025-02-14,Partner,15
2025-02-15,Organic,27
2025-02-15,Google,20
2025-02-15,LinkedIn,7
2025-02-15,Facebook,7
2025-02-15,Referral,8
2025-02-15,Email,1
2025-02-15,Direct,4
2025-02-15,Partner,12
2025-02-16,Organic,20
2025-02-16,Google,14
2025-02-16,LinkedIn,2
2025-02-16,Facebook,2
2025-02-16,Referral,2
2025-02-16,Email,1
2025-02-16,Direct,4
2025-02-16,Partner,3
2025-02-17,Organic,27
2025-02-17,Google,13
2025-02-17,LinkedIn,2
2025-02-17,Facebook,4
2025-02-17,Referral,6
2025-02-17,Email,4
2025-02-17,Direct,6
2025-02-17,Partner,12
2025-02-18,Organic,19
2025-02-18,Google,12
2025-02-18,LinkedIn,16
2025-02-18,Facebook,2
2025-02-18,Referral,7
2025-02-18,Email,6
2025-02-18,Direct,4
2025-02-18,Partner,6
2025-02-19,Organic,20
2025-02-19,Google,15
2025-02-19,LinkedIn,12
2025-02-19,Facebook,8
2025-02-19,Referral,2
2025-02-19,Email,1
2025-02-19,Direct,1
2025-02-19,Partner,3
2025-02-20,Organic,17
2025-02-20,Google,15
2025-02-20,LinkedIn,3
2025-02-20,Facebook,4
2025-02-20,Referral,2
2025-02-20,Email,2
2025-02-20,Direct,0
2025-02-20,Partner,3
2025-02-21,Organic,28
2025-02-21,Google,16
2025-02-21,LinkedIn,4
2025-02-21,Facebook,7
2025-02-21,Referral,2
2025-02-21,Email,8
2025-02-21,Direct,2
2025-02-21,Partner,6
2025-02-22,Organic,20
2025-02-22,Google,11
2025-02-22,LinkedIn,6
2025-02-22,Facebook,4
2025-02-22,Referral,14
2025-02-22,Email,9
2025-02-22,Direct,2
2025-02-22,Partner,3
2025-02-23,Organic,22
2025-02-23,Google,15
2025-02-23,LinkedIn,2
2025-02-23,Facebook,3
2025-02-23,Referral,19
2025-02-23,Email,1
2025-02-23,Direct,0
2025-02-23,Partner,3
2025-02-24,Organic,23
2025-02-24,Google,18
2025-02-24,LinkedIn,17
2025-02-24,Facebook,7
2025-02-24,Referral,13
2025-02-24,Email,2
2025-02-24,Direct,6
2025-02-24,Partner,3
2025-02-25,Organic,27
2025-02-25,Google,8
2025-02-25,LinkedIn,21
2025-02-25,Facebook,3
2025-02-25,Referral,5
2025-02-25,Email,6
2025-02-25,Direct,8
2025-02-25,Partner,15
2025-02-26,Organic,22
2025-02-26,Google,12
2025-02-26,LinkedIn,8
2025-02-26,Facebook,7
2025-02-26,Referral,2
2025-02-26,Email,1
2025-02-26,Direct,0
2025-02-26,Partner,9
2025-02-27,Organic,19
2025-02-27,Google,15
2025-02-27,LinkedIn,10
2025-02-27,Facebook,7
2025-02-27,Referral,6
2025-02-27,Email,5
2025-02-27,Direct,6
2025-02-27,Partner,15
2025-02-28,Organic,30
2025-02-28,Google,15
2025-02-28,LinkedIn,4
2025-02-28,Facebook,4
2025-02-28,Referral,2
2025-02-28,Email,6
2025-02-28,Direct,6
2025-02-28,Partner,4
2025-03-01,Organic,25
2025-03-01,Google,14
2025-03-01,LinkedIn,24
2025-03-01,Facebook,9
2025-03-01,Referral,15
2025-03-01,Email,15
2025-03-01,Direct,8
2025-03-01,Partner,4
2025-03-02,Organic,15
2025-03-02,Google,9
2025-03-02,LinkedIn,13
2025-03-02,Facebook,4
2025-03-02,Referral,2
2025-03-02,Email,16
2025-03-02,Direct,7
2025-03-02,Partner,7
2025-03-03,Organic,25
2025-03-03,Google,17
2025-03-03,LinkedIn,4
2025-03-03,Facebook,10
2025-03-03,Referral,12
2025-03-03,Email,12
2025-03-03,Direct,2
2025-03-03,Partner,3
2025-03-04,Organic,17
2025-03-04,Google,10
2025-03-04,LinkedIn,18
2025-03-04,Facebook,3
2025-03-04,Referral,9
2025-03-04,Email,1
2025-03-04,Direct,7
2025-03-04,Partner,16
2025-03-05,Organic,31
2025-03-05,Google,13
2025-03-05,LinkedIn,12
2025-03-05,Facebook,2
2025-03-05,Referral,7
2025-03-05,Email,3
2025-03-05,Direct,8
2025-03-05,Partner,16
2025-03-06,Organic,20
2025-03-06,Google,13
2025-03-06,LinkedIn,20
2025-03-06,Facebook,6
2025-03-06,Referral,2
2025-03-06,Email,13
2025-03-06,Direct,0
2025-03-06,Partner,4
2025-03-07,Organic,18
2025-03-07,Google,22
2025-03-07,LinkedIn,9
2025-03-07,Facebook,8
2025-03-07,Referral,16
2025-03-07,Email,3
2025-03-07,Direct,5
2025-03-07,Partner,3
2025-03-08,Organic,18
2025-03-08,Google,13
2025-03-08,LinkedIn,4
2025-03-08,Facebook,7
2025-03-08,Referral,10
2025-03-08,Email,4
2025-03-08,Direct,4
2025-03-08,Partner,3
2025-03-09,Organic,30
2025-03-09,Google,15
2025-03-09,LinkedIn,23
2025-03-09,Facebook,7
2025-03-09,Referral,2
2025-03-09,Email,2
2025-03-09,Direct,4
2025-03-09,Partner,3
2025-03-10,Organic,22
2025-03-10,Google,12
2025-03-10,LinkedIn,14
2025-03-10,Facebook,6
2025-03-10,Referral,15
2025-03-10,Email,2
2025-03-10,Direct,3
2025-03-10,Partner,3
2025-03-11,Organic,27
2025-03-11,Google,18
2025-03-11,LinkedIn,2
2025-03-11,Facebook,5
2025-03-11,Referral,15
2025-03-11,Email,6
2025-03-11,Direct,7
2025-03-11,Partner,13
2025-03-12,Organic,18
2025-03-12,Google,14
2025-03-12,LinkedIn,19
2025-03-12,Facebook,4
2025-03-12,Referral,11
2025-03-12,Email,1
2025-03-12,Direct,0
2025-03-12,Partner,10
2025-03-13,Organic,25
2025-03-13,Google,11
2025-03-13,LinkedIn,26
2025-03-13,Facebook,7
2025-03-13,Referral,9
2025-03-13,Email,1
2025-03-13,Direct,3
2025-03-13,Partner,22
2025-03-14,Organic,19
2025-03-14,Google,8
2025-03-14,LinkedIn,3
2025-03-14,Facebook,7
2025-03-14,Referral,5
2025-03-14,Email,8
2025-03-14,Direct,0
2025-03-14,Partner,10
2025-03-15,Organic,27
2025-03-15,Google,14
2025-03-15,LinkedIn,12
2025-03-15,Facebook,5
2025-03-15,Referral,11
2025-03-15,Email,7
2025-03-15,Direct,0
2025-03-15,Partner,3
2025-03-16,Organic,26
2025-03-16,Google,15
2025-03-16,LinkedIn,19
2025-03-16,Facebook,5
2025-03-16,Referral,3
2025-03-16,Email,1
2025-03-16,Direct,8
2025-03-16,Partner,3
2025-03-17,Organic,26
2025-03-17,Google,13
2025-03-17,LinkedIn,25
2025-03-17,Facebook,7
2025-03-17,Referral,9
2025-03-17,Email,1
2025-03-17,Direct,4
2025-03-17,Partner,18
2025-03-18,Organic,25
2025-03-18,Google,16
2025-03-18,LinkedIn,9
2025-03-18,Facebook,5
2025-03-18,Referral,11
2025-03-18,Email,9
2025-03-18,Direct,4
2025-03-18,Partner,3
2025-03-19,Organic,26
2025-03-19,Google,15
2025-03-19,LinkedIn,7
2025-03-19,Facebook,3
2025-03-19,Referral,19
2025-03-19,Email,8
2025-03-19,Direct,4
2025-03-19,Partner,3
2025-03-20,Organic,21
2025-03-20,Google,9
2025-03-20,LinkedIn,11
2025-03-20,Facebook,6
2025-03-20,Referral,17
2025-03-20,Email,4
2025-03-20,Direct,2
2025-03-20,Partner,16
2025-03-21,Organic,19
2025-03-21,Google,19
2025-03-21,LinkedIn,7
2025-03-21,Facebook,9
2025-03-21,Referral,6
2025-03-21,Email,6
2025-03-21,Direct,8
2025-03-21,Partner,3
2025-03-22,Organic,31
2025-03-22,Google,19
2025-03-22,LinkedIn,20
2025-03-22,Facebook,5
2025-03-22,Referral,9
2025-03-22,Email,5
2025-03-22,Direct,8
2025-03-22,Partner,3
2025-03-23,Organic,26
2025-03-23,Google,11
2025-03-23,LinkedIn,20
2025-03-23,Facebook,7
2025-03-23,Referral,8
2025-03-23,Email,1
2025-03-23,Direct,7
2025-03-23,Partner,8
2025-03-24,Organic,18
2025-03-24,Google,14
2025-03-24,LinkedIn,20
2025-03-24,Facebook,8
2025-03-24,Referral,13
2025-03-24,Email,3
2025-03-24,Direct,2
2025-03-24,Partner,21
2025-03-25,Organic,17
2025-03-25,Google,16
2025-03-25,LinkedIn,9
2025-03-25,Facebook,7
2025-03-25,Referral,5
2025-03-25,Email,1
2025-03-25,Direct,8
2025-03-25,Partner,3
2025-03-26,Organic,25
2025-03-26,Google,19
2025-03-26,LinkedIn,7
2025-03-26,Facebook,8
2025-03-26,Referral,8
2025-03-26,Email,1
2025-03-26,Direct,5
2025-03-26,Partner,3
2025-03-27,Organic,24
2025-03-27,Google,12
2025-03-27,LinkedIn,13
2025-03-27,Facebook,7
2025-03-27,Referral,8
2025-03-27,Email,9
2025-03-27,Direct,4
2025-03-27,Partner,3
2025-03-28,Organic,26
2025-03-28,Google,10
2025-03-28,LinkedIn,14
2025-03-28,Facebook,5
2025-03-28,Referral,21
2025-03-28,Email,4
2025-03-28,Direct,1
2025-03-28,Partner,5
2025-03-29,Organic,26
2025-03-29,Google,16
2025-03-29,LinkedIn,2
2025-03-29,Facebook,1
2025-03-29,Referral,7
2025-03-29,Email,8
2025-03-29,Direct,4
2025-03-29,Partner,3
2025-03-30,Organic,23
2025-03-30,Google,14
2025-03-30,LinkedIn,16
2025-03-30,Facebook,4
2025-03-30,Referral,7
2025-03-30,Email,11
2025-03-30,Direct,2
2025-03-30,Partner,3
2025-03-31,Organic,23
2025-03-31,Google,8
2025-03-31,LinkedIn,17
2025-03-31,Facebook,3
2025-03-31,Referral,14
2025-03-31,Email,7
2025-03-31,Direct,7
2025-03-31,Partner,3
2025-04-01,Organic,24
2025-04-01,Google,16
2025-04-01,LinkedIn,15
2025-04-01,Facebook,4
2025-04-01,Referral,9
2025-04-01,Email,4
2025-04-01,Direct,3
2025-04-01,Partner,6
2025-04-02,Organic,23
2025-04-02,Google,20
2025-04-02,LinkedIn,7
2025-04-02,Facebook,6
2025-04-02,Referral,7
2025-04-02,Email,2
2025-04-02,Direct,5
2025-04-02,Partner,3
2025-04-03,Organic,25
2025-04-03,Google,12
2025-04-03,LinkedIn,17
2025-04-03,Facebook,8
2025-04-03,Referral,7
2025-04-03,Email,1
2025-04-03,Direct,6
2025-04-03,Partner,8
2025-04-04,Organic,22
2025-04-04,Google,15
2025-04-04,LinkedIn,24
2025-04-04,Facebook,4
2025-04-04,Referral,9
2025-04-04,Email,1
2025-04-04,Direct,8
2025-04-04,Partner,3
2025-04-05,Organic,25
2025-04-05,Google,10
2025-04-05,LinkedIn,4
2025-04-05,Facebook,8
2025-04-05,Referral,10
2025-04-05,Email,11
2025-04-05,Direct,1
2025-04-05,Partner,3
2025-04-06,Organic,23
2025-04-06,Google,13
2025-04-06,LinkedIn,3
2025-04-06,Facebook,6
2025-04-06,Referral,8
2025-04-06,Email,2
2025-04-06,Direct,7
2025-04-06,Partner,3
2025-04-07,Organic,23
2025-04-07,Google,17
2025-04-07,LinkedIn,4
2025-04-07,Facebook,5
2025-04-07,Referral,2
2025-04-07,Email,11
2025-04-07,Direct,2
2025-04-07,Partner,3
2025-04-08,Organic,21
2025-04-08,Google,18
2025-04-08,LinkedIn,2
2025-04-08,Facebook,9
2025-04-08,Referral,12
2025-04-08,Email,8
2025-04-08,Direct,0
2025-04-08,Partner,21
2025-04-09,Organic,24
2025-04-09,Google,12
2025-04-09,LinkedIn,14
2025-04-09,Facebook,5
2025-04-09,Referral,2
2025-04-09,Email,1
2025-04-09,Direct,2
2025-04-09,Partner,3
2025-04-10,Organic,20
2025-04-10,Google,14
2025-04-10,LinkedIn,15
2025-04-10,Facebook,3
2025-04-10,Referral,12
2025-04-10,Email,1
2025-04-10,Direct,4
2025-04-10,Partner,6
2025-04-11,Organic,24
2025-04-11,Google,13
2025-04-11,LinkedIn,2
2025-04-11,Facebook,7
2025-04-11,Referral,14
2025-04-11,Email,1
2025-04-11,Direct,1
2025-04-11,Partner,10
2025-04-12,Organic,24
2025-04-12,Google,10
2025-04-12,LinkedIn,8
2025-04-12,Facebook,5
2025-04-12,Referral,10
2025-04-12,Email,1
2025-04-12,Direct,0
2025-04-12,Partner,3
2025-04-13,Organic,27
2025-04-13,Google,16
2025-04-13,LinkedIn,31
2025-04-13,Facebook,5
2025-04-13,Referral,10
2025-04-13,Email,6
2025-04-13,Direct,5
2025-04-13,Partner,13
2025-04-14,Organic,24
2025-04-14,Google,11
2025-04-14,LinkedIn,2
2025-04-14,Facebook,7
2025-04-14,Referral,8
2025-04-14,Email,1
2025-04-14,Direct,3
2025-04-14,Partner,18
2025-04-15,Organic,24
2025-04-15,Google,16
2025-04-15,LinkedIn,21
2025-04-15,Facebook,3
2025-04-15,Referral,13
2025-04-15,Email,8
2025-04-15,Direct,0
2025-04-15,Partner,4
2025-04-16,Organic,17
2025-04-16,Google,12
2025-04-16,LinkedIn,6
2025-04-16,Facebook,4
2025-04-16,Referral,2
2025-04-16,Email,4
2025-04-16,Direct,3
2025-04-16,Partner,8
2025-04-17,Organic,28
2025-04-17,Google,16
2025-04-17,LinkedIn,2
2025-04-17,Facebook,6
2025-04-17,Referral,3
2025-04-17,Email,3
2025-04-17,Direct,4
2025-04-17,Partner,3
2025-04-18,Organic,27
2025-04-18,Google,18
2025-04-18,LinkedIn,2
2025-04-18,Facebook,3
2025-04-18,Referral,20
2025-04-18,Email,3
2025-04-18,Direct,0
2025-04-18,Partner,6
2025-04-19,Organic,27
2025-04-19,Google,13
2025-04-19,LinkedIn,6
2025-04-19,Facebook,2
2025-04-19,Referral,7
2025-04-19,Email,1
2025-04-19,Direct,2
2025-04-19,Partner,27
2025-04-20,Organic,19
2025-04-20,Google,11
2025-04-20,LinkedIn,13
2025-04-20,Facebook,5
2025-04-20,Referral,3
2025-04-20,Email,5
2025-04-20,Direct,4
2025-04-20,Partner,13
2025-04-21,Organic,25
2025-04-21,Google,18
2025-04-21,LinkedIn,19
2025-04-21,Facebook,8
2025-04-21,Referral,6
2025-04-21,Email,4
2025-04-21,Direct,7
2025-04-21,Partner,3
2025-04-22,Organic,24
2025-04-22,Google,13
2025-04-22,LinkedIn,13
2025-04-22,Facebook,6
2025-04-22,Referral,12
2025-04-22,Email,1
2025-04-22,Direct,4
2025-04-22,Partner,6
2025-04-23,Organic,25
2025-04-23,Google,12
2025-04-23,LinkedIn,15
2025-04-23,Facebook,5
2025-04-23,Referral,15
2025-04-23,Email,5
2025-04-23,Direct,1
2025-04-23,Partner,5
2025-04-24,Organic,24
2025-04-24,Google,12
2025-04-24,LinkedIn,13
2025-04-24,Facebook,7
2025-04-24,Referral,8
2025-04-24,Email,4
2025-04-24,Direct,7
2025-04-24,Partner,8
2025-04-25,Organic,19
2025-04-25,Google,9
2025-04-25,LinkedIn,9
2025-04-25,Facebook,12
2025-04-25,Referral,7
2025-04-25,Email,4
2025-04-25,Direct,2
2025-04-25,Partner,7
2025-04-26,Organic,25
2025-04-26,Google,13
2025-04-26,LinkedIn,13
2025-04-26,Facebook,6
2025-04-26,Referral,3
2025-04-26,Email,3
2025-04-26,Direct,7
2025-04-26,Partner,15
2025-04-27,Organic,23
2025-04-27,Google,14
2025-04-27,LinkedIn,5
2025-04-27,Facebook,4
2025-04-27,Referral,2
2025-04-27,Email,1
2025-04-27,Direct,3
2025-04-27,Partner,3
2025-04-28,Organic,23
2025-04-28,Google,14
2025-04-28,LinkedIn,19
2025-04-28,Facebook,2
2025-04-28,Referral,4
2025-04-28,Email,1
2025-04-28,Direct,3
2025-04-28,Partner,3
2025-04-29,Organic,21
2025-04-29,Google,14
2025-04-29,LinkedIn,16
2025-04-29,Facebook,1
2025-04-29,Referral,9
2025-04-29,Email,8
2025-04-29,Direct,7
2025-04-29,Partner,10
2025-04-30,Organic,24
2025-04-30,Google,20
2025-04-30,LinkedIn,11
2025-04-30,Facebook,5
2025-04-30,Referral,6
2025-04-30,Email,4
2025-04-30,Direct,3
2025-04-30,Partner,6
2025-05-01,Organic,31
2025-05-01,Google,14
2025-05-01,LinkedIn,15
2025-05-01,Facebook,5
2025-05-01,Referral,11
2025-05-01,Email,10
2025-05-01,Direct,8
2025-05-01,Partner,3
2025-05-02,Organic,33
2025-05-02,Google,16
2025-05-02,LinkedIn,8
2025-05-02,Facebook,5
2025-05-02,Referral,6
2025-05-02,Email,5
2025-05-02,Direct,7
2025-05-02,Partner,9
2025-05-03,Organic,21
2025-05-03,Google,12
2025-05-03,LinkedIn,20
2025-05-03,Facebook,3
2025-05-03,Referral,9
2025-05-03,Email,1
2025-05-03,Direct,2
2025-05-03,Partner,7
2025-05-04,Organic,20
2025-05-04,Google,10
2025-05-04,LinkedIn,23
2025-05-04,Facebook,11
2025-05-04,Referral,2
2025-05-04,Email,1
2025-05-04,Direct,4
2025-05-04,Partner,12
2025-05-05,Organic,24
2025-05-05,Google,15
2025-05-05,LinkedIn,11
2025-05-05,Facebook,5
2025-05-05,Referral,16
2025-05-05,Email,3
2025-05-05,Direct,7
2025-05-05,Partner,10
2025-05-06,Organic,17
2025-05-06,Google,13
2025-05-06,LinkedIn,17
2025-05-06,Facebook,10
2025-05-06,Referral,8
2025-05-06,Email,4
2025-05-06,Direct,4
2025-05-06,Partner,9
2025-05-07,Organic,16
2025-05-07,Google,12
2025-05-07,LinkedIn,8
2025-05-07,Facebook,8
2025-05-07,Referral,13
2025-05-07,Email,4
2025-05-07,Direct,1
2025-05-07,Partner,8
2025-05-08,Organic,20
2025-05-08,Google,12
2025-05-08,LinkedIn,10
2025-05-08,Facebook,5
2025-05-08,Referral,2
2025-05-08,Email,1
2025-05-08,Direct,10
2025-05-08,Partner,13
2025-05-09,Organic,24
2025-05-09,Google,11
2025-05-09,LinkedIn,20
2025-05-09,Facebook,7
2025-05-09,Referral,14
2025-05-09,Email,8
2025-05-09,Direct,0
2025-05-09,Partner,16
2025-05-10,Organic,22
2025-05-10,Google,10
2025-05-10,LinkedIn,9
2025-05-10,Facebook,5
2025-05-10,Referral,17
2025-05-10,Email,1
2025-05-10,Direct,6
2025-05-10,Partner,7
2025-05-11,Organic,19
2025-05-11,Google,12
2025-05-11,LinkedIn,6
2025-05-11,Facebook,7
2025-05-11,Referral,2
2025-05-11,Email,1
2025-05-11,Direct,6
2025-05-11,Partner,3
2025-05-12,Organic,24
2025-05-12,Google,12
2025-05-12,LinkedIn,13
2025-05-12,Facebook,6
2025-05-12,Referral,19
2025-05-12,Email,5
2025-05-12,Direct,7
2025-05-12,Partner,3
2025-05-13,Organic,30
2025-05-13,Google,11
2025-05-13,LinkedIn,11
2025-05-13,Facebook,3
2025-05-13,Referral,2
2025-05-13,Email,10
2025-05-13,Direct,7
2025-05-13,Partner,3
2025-05-14,Organic,17
2025-05-14,Google,16
2025-05-14,LinkedIn,19
2025-05-14,Facebook,8
2025-05-14,Referral,6
2025-05-14,Email,5
2025-05-14,Direct,2
2025-05-14,Partner,14
2025-05-15,Organic,18
2025-05-15,Google,14
2025-05-15,LinkedIn,20
2025-05-15,Facebook,5
2025-05-15,Referral,17
2025-05-15,Email,1
2025-05-15,Direct,0
2025-05-15,Partner,7
2025-05-16,Organic,24
2025-05-16,Google,15
2025-05-16,LinkedIn,10
2025-05-16,Facebook,9
2025-05-16,Referral,21
2025-05-16,Email,1
2025-05-16,Direct,1
2025-05-16,Partner,3
2025-05-17,Organic,28
2025-05-17,Google,16
2025-05-17,LinkedIn,11
2025-05-17,Facebook,5
2025-05-17,Referral,2
2025-05-17,Email,5
2025-05-17,Direct,3
2025-05-17,Partner,8
2025-05-18,Organic,19
2025-05-18,Google,13
2025-05-18,LinkedIn,13
2025-05-18,Facebook,7
2025-05-18,Referral,14
2025-05-18,Email,1
2025-05-18,Direct,8
2025-05-18,Partner,4
2025-05-19,Organic,33
2025-05-19,Google,16
2025-05-19,LinkedIn,2
2025-05-19,Facebook,5
2025-05-19,Referral,19
2025-05-19,Email,1
2025-05-19,Direct,4
2025-05-19,Partner,12
2025-05-20,Organic,31
2025-05-20,Google,14
2025-05-20,LinkedIn,9
2025-05-20,Facebook,4
2025-05-20,Referral,2
2025-05-20,Email,9
2025-05-20,Direct,1
2025-05-20,Partner,3
2025-05-21,Organic,26
2025-05-21,Google,11
2025-05-21,LinkedIn,2
2025-05-21,Facebook,7
2025-05-21,Referral,2
2025-05-21,Email,8
2025-05-21,Direct,4
2025-05-21,Partner,6
2025-05-22,Organic,20
2025-05-22,Google,11
2025-05-22,LinkedIn,6
2025-05-22,Facebook,3
2025-05-22,Referral,11
2025-05-22,Email,1
2025-05-22,Direct,7
2025-05-22,Partner,12
2025-05-23,Organic,22
2025-05-23,Google,8
2025-05-23,LinkedIn,11
2025-05-23,Facebook,9
2025-05-23,Referral,7
2025-05-23,Email,1
2025-05-23,Direct,2
2025-05-23,Partner,13
2025-05-24,Organic,23
2025-05-24,Google,20
2025-05-24,LinkedIn,2
2025-05-24,Facebook,6
2025-05-24,Referral,11
2025-05-24,Email,12
2025-05-24,Direct,1
2025-05-24,Partner,3
2025-05-25,Organic,27
2025-05-25,Google,15
2025-05-25,LinkedIn,4
2025-05-25,Facebook,5
2025-05-25,Referral,14
2025-05-25,Email,7
2025-05-25,Direct,3
2025-05-25,Partner,8
2025-05-26,Organic,27
2025-05-26,Google,6
2025-05-26,LinkedIn,13
2025-05-26,Facebook,6
2025-05-26,Referral,8
2025-05-26,Email,6
2025-05-26,Direct,4
2025-05-26,Partner,7
2025-05-27,Organic,26
2025-05-27,Google,18
2025-05-27,LinkedIn,9
2025-05-27,Facebook,8
2025-05-27,Referral,2
2025-05-27,Email,1
2025-05-27,Direct,8
2025-05-27,Partner,18
2025-05-28,Organic,23
2025-05-28,Google,11
2025-05-28,LinkedIn,19
2025-05-28,Facebook,11
2025-05-28,Referral,12
2025-05-28,Email,6
2025-05-28,Direct,7
2025-05-28,Partner,10
2025-05-29,Organic,23
2025-05-29,Google,8
2025-05-29,LinkedIn,11
2025-05-29,Facebook,4
2025-05-29,Referral,12
2025-05-29,Email,1
2025-05-29,Direct,0
2025-05-29,Partner,15
2025-05-30,Organic,26
2025-05-30,Google,13
2025-05-30,LinkedIn,9
2025-05-30,Facebook,5
2025-05-30,Referral,10
2025-05-30,Email,1
2025-05-30,Direct,10
2025-05-30,Partner,6
2025-05-31,Organic,27
2025-05-31,Google,11
2025-05-31,LinkedIn,11
2025-05-31,Facebook,8
2025-05-31,Referral,6
2025-05-31,Email,8
2025-05-31,Direct,12
2025-05-31,Partner,3
2025-06-01,Organic,25
2025-06-01,Google,9
2025-06-01,LinkedIn,13
2025-06-01,Facebook,10
2025-06-01,Referral,9
2025-06-01,Email,6
2025-06-01,Direct,1
2025-06-01,Partner,3
2025-06-02,Organic,19
2025-06-02,Google,15
2025-06-02,LinkedIn,13
2025-06-02,Facebook,11
2025-06-02,Referral,14
2025-06-02,Email,4
2025-06-02,Direct,4
2025-06-02,Partner,3
2025-06-03,Organic,27
2025-06-03,Google,10
2025-06-03,LinkedIn,8
2025-06-03,Facebook,8
2025-06-03,Referral,7
2025-06-03,Email,1
2025-06-03,Direct,6
2025-06-03,Partner,12
2025-06-04,Organic,20
2025-06-04,Google,16
2025-06-04,LinkedIn,7
2025-06-04,Facebook,5
2025-06-04,Referral,13
2025-06-04,Email,10
2025-06-04,Direct,0
2025-06-04,Partner,10
2025-06-05,Organic,19
2025-06-05,Google,18
2025-06-05,LinkedIn,9
2025-06-05,Facebook,6
2025-06-05,Referral,15
2025-06-05,Email,6
2025-06-05,Direct,4
2025-06-05,Partner,6
2025-06-06,Organic,32
2025-06-06,Google,16
2025-06-06,LinkedIn,7
2025-06-06,Facebook,7
2025-06-06,Referral,16
2025-06-06,Email,1
2025-06-06,Direct,3
2025-06-06,Partner,3
2025-06-07,Organic,21
2025-06-07,Google,7
2025-06-07,LinkedIn,24
2025-06-07,Facebook,7
2025-06-07,Referral,19
2025-06-07,Email,3
2025-06-07,Direct,4
2025-06-07,Partner,16
2025-06-08,Organic,25
2025-06-08,Google,10
2025-06-08,LinkedIn,18
2025-06-08,Facebook,7
2025-06-08,Referral,5
2025-06-08,Email,2
2025-06-08,Direct,7
2025-06-08,Partner,6
2025-06-09,Organic,27
2025-06-09,Google,16
2025-06-09,LinkedIn,14
2025-06-09,Facebook,2
2025-06-09,Referral,6
2025-06-09,Email,1
2025-06-09,Direct,8
2025-06-09,Partner,3
2025-06-10,Organic,18
2025-06-10,Google,16
2025-06-10,LinkedIn,22
2025-06-10,Facebook,7
2025-06-10,Referral,12
2025-06-10,Email,2
2025-06-10,Direct,10
2025-06-10,Partner,7
2025-06-11,Organic,24
2025-06-11,Google,12
2025-06-11,LinkedIn,7
2025-06-11,Facebook,3
