date,channel,spend
2024-12-08,Partner,300.81
2024-12-09,Organic,197.08
2024-12-09,Google,544.31
2024-12-09,LinkedIn,77.4
2024-12-09,Facebook,252.69
2024-12-09,Referral,16.13
2024-12-09,Email,240.95
2024-12-09,Direct,184.16
2024-12-09,Partner,343.55
2024-12-10,Organic,783.75
2024-12-10,Google,667.13
2024-12-10,LinkedIn,107.77
2024-12-10,Facebook,255.33
2024-12-10,Referral,116.06
2024-12-10,Email,214.95
2024-12-10,Direct,274.56
2024-12-10,Partner,427.53
2024-12-11,Organic,638.05
2024-12-11,Google,645.25
2024-12-11,LinkedIn,246.01
2024-12-11,Facebook,84.01
2024-12-11,Referral,259.39
2024-12-11,Email,16.89
2024-12-11,Direct,268.01
2024-12-11,Partner,253.63
2024-12-12,Organic,444.08
2024-12-12,Google,274.07
2024-12-12,LinkedIn,73.71
2024-12-12,Facebook,285.55
2024-12-12,Referral,175.95
2024-12-12,Email,37.78
2024-12-12,Direct,240.5
2024-12-12,Partner,187.87
2024-12-13,Organic,866.3
2024-12-13,Google,818.83
2024-12-13,LinkedIn,276.41
2024-12-13,Facebook,501.42
2024-12-13,Referral,128.9
2024-12-13,Email,53.47
2024-12-13,Direct,97.23
2024-12-13,Partner,34.37
2024-12-14,Organic,151.29
2024-12-14,Google,405.61
2024-12-14,LinkedIn,75.77
2024-12-14,Facebook,609.11
2024-12-14,Referral,33.99
2024-12-14,Email,255.26
2024-12-14,Direct,70.56
2024-12-14,Partner,80.69
2024-12-15,Organic,1086.16
2024-12-15,Google,146.93
2024-12-15,LinkedIn,41.62
2024-12-15,Facebook,453.85
2024-12-15,Referral,155.04
2024-12-15,Email,120.76
2024-12-15,Direct,74.96
2024-12-15,Partner,29.36
2024-12-16,Organic,146.8
2024-12-16,Google,325.78
2024-12-16,LinkedIn,100.79
2024-12-16,Facebook,440.5
2024-12-16,Referral,65.29
2024-12-16,Email,151.65
2024-12-16,Direct,257.29
2024-12-16,Partner,44.41
2024-12-17,Organic,188.96
2024-12-17,Google,464.42
2024-12-17,LinkedIn,639.47
2024-12-17,Facebook,483.62
2024-12-17,Referral,30.15
2024-12-17,Email,177.44
2024-12-17,Direct,183.68
2024-12-17,Partner,62.07
2024-12-18,Organic,1038.72
2024-12-18,Google,840.67
2024-12-18,LinkedIn,264.74
2024-12-18,Facebook,318.67
2024-12-18,Referral,268.02
2024-12-18,Email,386.2
2024-12-18,Direct,33.03
2024-12-18,Partner,180.49
2024-12-19,Organic,1333.84
2024-12-19,Google,1002.41
2024-12-19,LinkedIn,297.25
2024-12-19,Facebook,228.79
2024-12-19,Referral,138.52
2024-12-19,Email,207.28
2024-12-19,Direct,362.01
2024-12-19,Partner,355.52
2024-12-20,Organic,1042.34
2024-12-20,Google,196.82
2024-12-20,LinkedIn,39.76
2024-12-20,Facebook,440.76
2024-12-20,Referral,532.7
2024-12-20,Email,103.27
2024-12-20,Direct,19.13
2024-12-20,Partner,43.55
2024-12-21,Organic,1014.35
2024-12-21,Google,537.14
2024-12-21,LinkedIn,253.28
2024-12-21,Facebook,373.22
2024-12-21,Referral,337.2
2024-12-21,Email,113.83
2024-12-21,Direct,108.67
2024-12-21,Partner,65.3
2024-12-22,Organic,485.6
2024-12-22,Google,508.38
2024-12-22,LinkedIn,601.77
2024-12-22,Facebook,519.07
2024-12-22,Referral,123.53
2024-12-22,Email,84.98
2024-12-22,Direct,516.88
2024-12-22,Partner,369.34
2024-12-23,Organic,1059.02
2024-12-23,Google,356.45
2024-12-23,LinkedIn,159.79
2024-12-23,Facebook,469.12
2024-12-23,Referral,186.75
2024-12-23,Email,10.37
2024-12-23,Direct,196.53
2024-12-23,Partner,52.49
2024-12-24,Organic,468.93
2024-12-24,Google,133.2
2024-12-24,LinkedIn,181.98
2024-12-24,Facebook,653.85
2024-12-24,Referral,74.54
2024-12-24,Email,56.5
2024-12-24,Direct,290.72
2024-12-24,Partner,22.48
2024-12-25,Organic,563.41
2024-12-25,Google,844.34
2024-12-25,LinkedIn,314.74
2024-12-25,Facebook,886.75
2024-12-25,Referral,169.8
2024-12-25,Email,162.33
2024-12-25,Direct,457.31
2024-12-25,Partner,15.6
2024-12-26,Organic,795.57
2024-12-26,Google,980.17
2024-12-26,LinkedIn,671.5
2024-12-26,Facebook,517.43
2024-12-26,Referral,42.7
2024-12-26,Email,32.6
2024-12-26,Direct,233.6
2024-12-26,Partner,64.42
2024-12-27,Organic,689.4
2024-12-27,Google,456.38
2024-12-27,LinkedIn,131.68
2024-12-27,Facebook,807.82
2024-12-27,Referral,411.04
2024-12-27,Email,380.26
2024-12-27,Direct,388.59
2024-12-27,Partner,14.41
2024-12-28,Organic,978.02
2024-12-28,Google,544.45
2024-12-28,LinkedIn,73.17
2024-12-28,Facebook,310.29
2024-12-28,Referral,451.63
2024-12-28,Email,46.08
2024-12-28,Direct,54.76
2024-12-28,Partner,63.68
2024-12-29,Organic,596.73
2024-12-29,Google,752.91
2024-12-29,LinkedIn,229.05
2024-12-29,Facebook,355.84
2024-12-29,Referral,90.14
2024-12-29,Email,34.59
2024-12-29,Direct,17.07
2024-12-29,Partner,75.72
2024-12-30,Organic,255.9
2024-12-30,Google,147.81
2024-12-30,LinkedIn,171.05
2024-12-30,Facebook,202.79
2024-12-30,Referral,302.22
2024-12-30,Email,170.57
2024-12-30,Direct,78.61
2024-12-30,Partner,80.21
2024-12-31,Organic,579.45
2024-12-31,Google,138.53
2024-12-31,LinkedIn,445.33
2024-12-31,Facebook,352.05
2024-12-31,Referral,138.93
2024-12-31,Email,119.18
2024-12-31,Direct,430.88
2024-12-31,Partner,89.08
2025-01-01,Organic,1207.12
2025-01-01,Google,272.8
2025-01-01,LinkedIn,138.92
2025-01-01,Facebook,276.65
2025-01-01,Referral,279.63
2025-01-01,Email,317.26
2025-01-01,Direct,72.16
2025-01-01,Partner,48.82
2025-01-02,Organic,640.68
2025-01-02,Google,302.55
2025-01-02,LinkedIn,21.75
2025-01-02,Facebook,223.52
2025-01-02,Referral,304.54
2025-01-02,Email,164.59
2025-01-02,Direct,155.14
2025-01-02,Partner,66.74
2025-01-03,Organic,564.95
2025-01-03,Google,995.12
2025-01-03,LinkedIn,23.17
2025-01-03,Facebook,279.33
2025-01-03,Referral,326.97
2025-01-03,Email,125.69
2025-01-03,Direct,376.46
2025-01-03,Partner,108.82
2025-01-04,Organic,312.06
2025-01-04,Google,788.13
2025-01-04,LinkedIn,7.59
2025-01-04,Facebook,424.9
2025-01-04,Referral,85.95
2025-01-04,Email,93.7
2025-01-04,Direct,69.36
2025-01-04,Partner,534.67
2025-01-05,Organic,974.6
2025-01-05,Google,954.36
2025-01-05,LinkedIn,175.04
2025-01-05,Facebook,126.19
2025-01-05,Referral,166.87
2025-01-05,Email,421.29
2025-01-05,Direct,12.07
2025-01-05,Partner,69.23
2025-01-06,Organic,566.62
2025-01-06,Google,144.43
2025-01-06,LinkedIn,83.78
2025-01-06,Facebook,89.24
2025-01-06,Referral,488.7
2025-01-06,Email,239.54
2025-01-06,Direct,641.77
2025-01-06,Partner,103.55
2025-01-07,Organic,537.28
2025-01-07,Google,163.62
2025-01-07,LinkedIn,249.01
2025-01-07,Facebook,205.78
2025-01-07,Referral,59.15
2025-01-07,Email,30.99
2025-01-07,Direct,74.22
2025-01-07,Partner,73.78
2025-01-08,Organic,516.88
2025-01-08,Google,539.94
2025-01-08,LinkedIn,125.54
2025-01-08,Facebook,601.98
2025-01-08,Referral,134.39
2025-01-08,Email,106.99
2025-01-08,Direct,202.9
2025-01-08,Partner,16.87
2025-01-09,Organic,727.17
2025-01-09,Google,259.95
2025-01-09,LinkedIn,17.97
2025-01-09,Facebook,516.87
2025-01-09,Referral,132.43
2025-01-09,Email,17.31
2025-01-09,Direct,90.6
2025-01-09,Partner,63.56
2025-01-10,Organic,1014.38
2025-01-10,Google,775.92
2025-01-10,LinkedIn,197.86
2025-01-10,Facebook,148.0
2025-01-10,Referral,312.65
2025-01-10,Email,163.63
2025-01-10,Direct,57.7
2025-01-10,Partner,84.03
2025-01-11,Organic,1018.39
2025-01-11,Google,481.92
2025-01-11,LinkedIn,19.55
2025-01-11,Facebook,189.36
2025-01-11,Referral,727.79
2025-01-11,Email,196.01
2025-01-11,Direct,51.1
2025-01-11,Partner,50.07
2025-01-12,Organic,232.67
2025-01-12,Google,204.21
2025-01-12,LinkedIn,27.37
2025-01-12,Facebook,83.38
2025-01-12,Referral,48.51
2025-01-12,Email,73.58
2025-01-12,Direct,308.72
2025-01-12,Partner,70.92
2025-01-13,Organic,288.22
2025-01-13,Google,668.78
2025-01-13,LinkedIn,107.74
2025-01-13,Facebook,193.85
2025-01-13,Referral,39.51
2025-01-13,Email,29.33
2025-01-13,Direct,380.16
2025-01-13,Partner,44.09
2025-01-14,Organic,424.64
2025-01-14,Google,544.22
2025-01-14,LinkedIn,265.98
2025-01-14,Facebook,364.75
2025-01-14,Referral,222.52
2025-01-14,Email,133.52
2025-01-14,Direct,42.36
2025-01-14,Partner,11.12
2025-01-15,Organic,623.04
2025-01-15,Google,161.21
2025-01-15,LinkedIn,256.83
2025-01-15,Facebook,638.56
2025-01-15,Referral,134.04
2025-01-15,Email,378.38
2025-01-15,Direct,244.91
2025-01-15,Partner,126.21
2025-01-16,Organic,1237.93
2025-01-16,Google,514.91
2025-01-16,LinkedIn,33.73
2025-01-16,Facebook,126.24
2025-01-16,Referral,551.1
2025-01-16,Email,40.56
2025-01-16,Direct,338.09
2025-01-16,Partner,172.05
2025-01-17,Organic,770.55
2025-01-17,Google,1231.5
2025-01-17,LinkedIn,405.4
2025-01-17,Facebook,93.09
2025-01-17,Referral,402.84
2025-01-17,Email,186.28
2025-01-17,Direct,42.62
2025-01-17,Partner,348.13
2025-01-18,Organic,195.72
2025-01-18,Google,245.14
2025-01-18,LinkedIn,214.17
2025-01-18,Facebook,331.72
2025-01-18,Referral,94.38
2025-01-18,Email,34.14
2025-01-18,Direct,23.27
2025-01-18,Partner,51.59
2025-01-19,Organic,1051.96
2025-01-19,Google,612.44
2025-01-19,LinkedIn,35.56
2025-01-19,Facebook,135.8
2025-01-19,Referral,173.15
2025-01-19,Email,70.71
2025-01-19,Direct,174.45
2025-01-19,Partner,53.59
2025-01-20,Organic,362.83
2025-01-20,Google,949.95
2025-01-20,LinkedIn,187.61
2025-01-20,Facebook,604.7
2025-01-20,Referral,123.97
2025-01-20,Email,266.93
2025-01-20,Direct,143.4
2025-01-20,Partner,174.0
2025-01-21,Organic,363.24
2025-01-21,Google,376.2
2025-01-21,LinkedIn,750.22
2025-01-21,Facebook,250.43
2025-01-21,Referral,293.78
2025-01-21,Email,68.61
2025-01-21,Direct,65.67
2025-01-21,Partner,111.94
2025-01-22,Organic,912.32
2025-01-22,Google,832.68
2025-01-22,LinkedIn,73.29
2025-01-22,Facebook,138.05
2025-01-22,Referral,42.1
2025-01-22,Email,87.75
2025-01-22,Direct,251.33
2025-01-22,Partner,67.24
2025-01-23,Organic,1400.93
2025-01-23,Google,671.92
2025-01-23,LinkedIn,122.08
2025-01-23,Facebook,841.78
2025-01-23,Referral,101.57
2025-01-23,Email,47.49
2025-01-23,Direct,104.43
2025-01-23,Partner,87.17
2025-01-24,Organic,1519.64
2025-01-24,Google,722.7
2025-01-24,LinkedIn,53.62
2025-01-24,Facebook,340.75
2025-01-24,Referral,198.59
2025-01-24,Email,178.84
2025-01-24,Direct,526.71
2025-01-24,Partner,16.05
2025-01-25,Organic,1232.66
2025-01-25,Google,457.59
2025-01-25,LinkedIn,405.86
2025-01-25,Facebook,389.26
2025-01-25,Referral,866.13
2025-01-25,Email,147.78
2025-01-25,Direct,414.61
2025-01-25,Partner,45.72
2025-01-26,Organic,649.06
2025-01-26,Google,378.76
2025-01-26,LinkedIn,571.45
2025-01-26,Facebook,656.03
2025-01-26,Referral,216.65
2025-01-26,Email,61.66
2025-01-26,Direct,140.05
2025-01-26,Partner,114.08
2025-01-27,Organic,770.36
2025-01-27,Google,328.36
2025-01-27,LinkedIn,127.27
2025-01-27,Facebook,503.08
2025-01-27,Referral,90.58
2025-01-27,Email,20.28
2025-01-27,Direct,48.79
2025-01-27,Partner,67.79
2025-01-28,Organic,208.76
2025-01-28,Google,151.52
2025-01-28,LinkedIn,164.85
2025-01-28,Facebook,217.35
2025-01-28,Referral,104.7
2025-01-28,Email,19.31
2025-01-28,Direct,348.98
2025-01-28,Partner,229.7
2025-01-29,Organic,176.88
2025-01-29,Google,971.63
2025-01-29,LinkedIn,390.72
2025-01-29,Facebook,365.39
2025-01-29,Referral,98.1
2025-01-29,Email,199.81
2025-01-29,Direct,298.71
2025-01-29,Partner,73.45
2025-01-30,Organic,476.31
2025-01-30,Google,323.1
2025-01-30,LinkedIn,50.32
2025-01-30,Facebook,696.64
2025-01-30,Referral,207.86
2025-01-30,Email,130.88
2025-01-30,Direct,305.38
2025-01-30,Partner,26.11
2025-01-31,Organic,1054.27
2025-01-31,Google,341.12
2025-01-31,LinkedIn,289.95
2025-01-31,Facebook,479.9
2025-01-31,Referral,394.42
2025-01-31,Email,15.86
2025-01-31,Direct,167.05
2025-01-31,Partner,127.44
2025-02-01,Organic,419.41
2025-02-01,Google,448.48
2025-02-01,LinkedIn,209.34
2025-02-01,Facebook,367.99
2025-02-01,Referral,140.12
2025-02-01,Email,55.19
2025-02-01,Direct,348.16
2025-02-01,Partner,54.23
2025-02-02,Organic,975.6
2025-02-02,Google,250.62
2025-02-02,LinkedIn,89.45
2025-02-02,Facebook,649.97
2025-02-02,Referral,32.85
2025-02-02,Email,71.24
2025-02-02,Direct,39.81
2025-02-02,Partner,19.62
2025-02-03,Organic,611.96
2025-02-03,Google,228.12
2025-02-03,LinkedIn,85.41
2025-02-03,Facebook,401.18
2025-02-03,Referral,200.3
2025-02-03,Email,180.41
2025-02-03,Direct,149.56
2025-02-03,Partner,41.53
2025-02-04,Organic,738.91
2025-02-04,Google,363.11
2025-02-04,LinkedIn,12.36
2025-02-04,Facebook,305.68
2025-02-04,Referral,139.38
2025-02-04,Email,92.47
2025-02-04,Direct,101.8
2025-02-04,Partner,58.9
2025-02-05,Organic,409.15
2025-02-05,Google,389.57
2025-02-05,LinkedIn,286.35
2025-02-05,Facebook,265.91
2025-02-05,Referral,421.97
2025-02-05,Email,150.75
2025-02-05,Direct,49.35
2025-02-05,Partner,9.97
2025-02-06,Organic,442.69
2025-02-06,Google,104.5
2025-02-06,LinkedIn,237.87
2025-02-06,Facebook,634.6
2025-02-06,Referral,171.99
2025-02-06,Email,269.34
2025-02-06,Direct,434.44
2025-02-06,Partner,150.69
2025-02-07,Organic,139.5
2025-02-07,Google,704.12
2025-02-07,LinkedIn,107.35
2025-02-07,Facebook,146.56
2025-02-07,Referral,501.27
2025-02-07,Email,171.7
2025-02-07,Direct,69.47
2025-02-07,Partner,621.54
2025-02-08,Organic,1459.91
2025-02-08,Google,104.77
2025-02-08,LinkedIn,301.87
2025-02-08,Facebook,435.11
2025-02-08,Referral,53.5
2025-02-08,Email,53.36
2025-02-08,Direct,20.84
2025-02-08,Partner,96.41
2025-02-09,Organic,892.71
2025-02-09,Google,382.58
2025-02-09,LinkedIn,324.23
2025-02-09,Facebook,531.73
2025-02-09,Referral,188.2
2025-02-09,Email,49.79
2025-02-09,Direct,76.7
2025-02-09,Partner,104.54
2025-02-10,Organic,989.68
2025-02-10,Google,1083.5
2025-02-10,LinkedIn,16.1
2025-02-10,Facebook,559.67
2025-02-10,Referral,602.7
2025-02-10,Email,308.28
2025-02-10,Direct,57.85
2025-02-10,Partner,194.47
2025-02-11,Organic,1064.18
2025-02-11,Google,701.33
2025-02-11,LinkedIn,32.82
2025-02-11,Facebook,142.13
2025-02-11,Referral,116.3
2025-02-11,Email,33.03
2025-02-11,Direct,422.62
2025-02-11,Partner,129.39
2025-02-12,Organic,879.81
2025-02-12,Google,122.7
2025-02-12,LinkedIn,66.17
2025-02-12,Facebook,802.83
2025-02-12,Referral,74.98
2025-02-12,Email,345.92
2025-02-12,Direct,110.11
2025-02-12,Partner,266.27
2025-02-13,Organic,966.72
2025-02-13,Google,991.91
2025-02-13,LinkedIn,201.19
2025-02-13,Facebook,241.88
2025-02-13,Referral,126.38
2025-02-13,Email,44.91
2025-02-13,Direct,29.7
2025-02-13,Partner,341.97
2025-02-14,Organic,921.5
2025-02-14,Google,722.25
2025-02-14,LinkedIn,132.95
2025-02-14,Facebook,350.26
2025-02-14,Referral,27.94
2025-02-14,Email,65.87
2025-02-14,Direct,127.66
2025-02-14,Partner,349.48
2025-02-15,Organic,915.3
2025-02-15,Google,572.17
2025-02-15,LinkedIn,192.5
2025-02-15,Facebook,635.48
2025-02-15,Referral,203.83
2025-02-15,Email,82.43
2025-02-15,Direct,244.11
2025-02-15,Partner,182.56
2025-02-16,Organic,1149.98
2025-02-16,Google,246.36
2025-02-16,LinkedIn,90.59
2025-02-16,Facebook,89.79
2025-02-16,Referral,44.96
2025-02-16,Email,11.38
2025-02-16,Direct,179.01
2025-02-16,Partner,33.03
2025-02-17,Organic,554.86
2025-02-17,Google,200.82
2025-02-17,LinkedIn,15.21
2025-02-17,Facebook,446.65
2025-02-17,Referral,213.74
2025-02-17,Email,52.82
2025-02-17,Direct,233.18
2025-02-17,Partner,226.83
2025-02-18,Organic,455.26
2025-02-18,Google,505.03
2025-02-18,LinkedIn,302.84
2025-02-18,Facebook,142.55
2025-02-18,Referral,70.41
2025-02-18,Email,176.89
2025-02-18,Direct,241.45
2025-02-18,Partner,27.69
2025-02-19,Organic,748.53
2025-02-19,Google,405.2
2025-02-19,LinkedIn,299.07
2025-02-19,Facebook,493.74
2025-02-19,Referral,74.65
2025-02-19,Email,13.28
2025-02-19,Direct,85.44
2025-02-19,Partner,57.56
2025-02-20,Organic,974.04
2025-02-20,Google,253.33
2025-02-20,LinkedIn,46.82
2025-02-20,Facebook,195.27
2025-02-20,Referral,54.56
2025-02-20,Email,119.07
2025-02-20,Direct,72.07
2025-02-20,Partner,20.05
2025-02-21,Organic,956.07
2025-02-21,Google,483.78
2025-02-21,LinkedIn,28.2
2025-02-21,Facebook,652.94
2025-02-21,Referral,62.87
2025-02-21,Email,320.42
2025-02-21,Direct,103.53
2025-02-21,Partner,106.38
2025-02-22,Organic,390.1
2025-02-22,Google,657.39
2025-02-22,LinkedIn,74.38
2025-02-22,Facebook,410.75
2025-02-22,Referral,180.29
2025-02-22,Email,465.34
2025-02-22,Direct,165.39
2025-02-22,Partner,67.89
2025-02-23,Organic,581.16
2025-02-23,Google,603.87
2025-02-23,LinkedIn,64.86
2025-02-23,Facebook,139.9
2025-02-23,Referral,677.35
2025-02-23,Email,40.61
2025-02-23,Direct,16.74
2025-02-23,Partner,52.84
2025-02-24,Organic,1006.99
2025-02-24,Google,1251.03
2025-02-24,LinkedIn,113.16
2025-02-24,Facebook,183.88
2025-02-24,Referral,84.92
2025-02-24,Email,63.1
2025-02-24,Direct,386.6
2025-02-24,Partner,11.34
2025-02-25,Organic,854.18
2025-02-25,Google,176.77
2025-02-25,LinkedIn,625.18
2025-02-25,Facebook,228.74
2025-02-25,Referral,96.48
2025-02-25,Email,233.66
2025-02-25,Direct,558.46
2025-02-25,Partner,248.46
2025-02-26,Organic,1056.14
2025-02-26,Google,634.4
2025-02-26,LinkedIn,231.95
2025-02-26,Facebook,157.15
2025-02-26,Referral,101.6
2025-02-26,Email,30.68
2025-02-26,Direct,10.13
2025-02-26,Partner,180.22
2025-02-27,Organic,771.26
2025-02-27,Google,950.76
2025-02-27,LinkedIn,223.51
2025-02-27,Facebook,132.58
2025-02-27,Referral,118.43
2025-02-27,Email,152.58
2025-02-27,Direct,513.77
2025-02-27,Partner,277.35
2025-02-28,Organic,1538.56
2025-02-28,Google,477.47
2025-02-28,LinkedIn,156.16
2025-02-28,Facebook,388.42
2025-02-28,Referral,31.88
2025-02-28,Email,285.55
2025-02-28,Direct,260.24
2025-02-28,Partner,65.4
2025-03-01,Organic,1218.54
2025-03-01,Google,717.34
2025-03-01,LinkedIn,729.24
2025-03-01,Facebook,890.68
2025-03-01,Referral,319.36
2025-03-01,Email,386.3
2025-03-01,Direct,580.09
2025-03-01,Partner,83.11
2025-03-02,Organic,518.24
2025-03-02,Google,170.56
2025-03-02,LinkedIn,299.34
2025-03-02,Facebook,217.41
2025-03-02,Referral,51.83
2025-03-02,Email,748.83
2025-03-02,Direct,210.86
2025-03-02,Partner,59.51
2025-03-03,Organic,141.91
2025-03-03,Google,769.9
2025-03-03,LinkedIn,102.86
2025-03-03,Facebook,333.02
2025-03-03,Referral,95.76
2025-03-03,Email,570.8
2025-03-03,Direct,99.63
2025-03-03,Partner,92.34
2025-03-04,Organic,810.46
2025-03-04,Google,569.72
2025-03-04,LinkedIn,151.19
2025-03-04,Facebook,235.14
2025-03-04,Referral,89.35
2025-03-04,Email,51.11
2025-03-04,Direct,114.55
2025-03-04,Partner,333.63
2025-03-05,Organic,667.29
2025-03-05,Google,828.49
2025-03-05,LinkedIn,211.57
2025-03-05,Facebook,117.74
2025-03-05,Referral,209.26
2025-03-05,Email,145.93
2025-03-05,Direct,451.38
2025-03-05,Partner,66.84
2025-03-06,Organic,246.16
2025-03-06,Google,888.4
2025-03-06,LinkedIn,88.24
2025-03-06,Facebook,265.88
2025-03-06,Referral,38.48
2025-03-06,Email,549.54
2025-03-06,Direct,55.32
2025-03-06,Partner,25.73
2025-03-07,Organic,966.06
2025-03-07,Google,651.11
2025-03-07,LinkedIn,61.22
2025-03-07,Facebook,592.2
2025-03-07,Referral,608.88
2025-03-07,Email,99.66
2025-03-07,Direct,121.59
2025-03-07,Partner,73.37
2025-03-08,Organic,974.76
2025-03-08,Google,744.45
2025-03-08,LinkedIn,79.23
2025-03-08,Facebook,689.09
2025-03-08,Referral,96.49
2025-03-08,Email,118.81
2025-03-08,Direct,172.84
2025-03-08,Partner,20.52
2025-03-09,Organic,555.95
2025-03-09,Google,705.53
2025-03-09,LinkedIn,420.55
2025-03-09,Facebook,625.22
2025-03-09,Referral,16.64
2025-03-09,Email,12.64
2025-03-09,Direct,71.19
2025-03-09,Partner,39.62
2025-03-10,Organic,387.71
2025-03-10,Google,524.79
2025-03-10,LinkedIn,337.49
2025-03-10,Facebook,167.07
2025-03-10,Referral,522.51
2025-03-10,Email,58.65
2025-03-10,Direct,109.42
2025-03-10,Partner,10.44
2025-03-11,Organic,988.67
2025-03-11,Google,336.1
2025-03-11,LinkedIn,31.25
2025-03-11,Facebook,200.07
2025-03-11,Referral,94.8
2025-03-11,Email,251.28
2025-03-11,Direct,333.95
2025-03-11,Partner,308.13
2025-03-12,Organic,724.33
2025-03-12,Google,230.12
2025-03-12,LinkedIn,466.81
2025-03-12,Facebook,314.48
2025-03-12,Referral,410.82
2025-03-12,Email,10.08
2025-03-12,Direct,25.19
2025-03-12,Partner,46.9
2025-03-13,Organic,701.31
2025-03-13,Google,137.96
2025-03-13,LinkedIn,153.22
2025-03-13,Facebook,83.58
2025-03-13,Referral,142.03
2025-03-13,Email,49.92
2025-03-13,Direct,177.94
2025-03-13,Partner,507.65
2025-03-14,Organic,994.66
2025-03-14,Google,586.6
2025-03-14,LinkedIn,103.61
2025-03-14,Facebook,213.67
2025-03-14,Referral,26.34
2025-03-14,Email,347.11
2025-03-14,Direct,67.51
2025-03-14,Partner,160.07
2025-03-15,Organic,1505.06
2025-03-15,Google,172.55
2025-03-15,LinkedIn,383.8
2025-03-15,Facebook,508.46
2025-03-15,Referral,132.37
2025-03-15,Email,136.36
2025-03-15,Direct,37.96
2025-03-15,Partner,10.86
2025-03-16,Organic,1428.49
2025-03-16,Google,701.93
2025-03-16,LinkedIn,174.32
2025-03-16,Facebook,565.29
2025-03-16,Referral,73.63
2025-03-16,Email,34.49
2025-03-16,Direct,648.1
2025-03-16,Partner,50.57
2025-03-17,Organic,579.16
2025-03-17,Google,378.33
2025-03-17,LinkedIn,298.0
2025-03-17,Facebook,594.55
2025-03-17,Referral,203.58
2025-03-17,Email,38.44
2025-03-17,Direct,74.12
2025-03-17,Partner,369.29
2025-03-18,Organic,581.83
2025-03-18,Google,258.69
2025-03-18,LinkedIn,206.93
2025-03-18,Facebook,265.51
2025-03-18,Referral,399.66
2025-03-18,Email,254.19
2025-03-18,Direct,83.59
2025-03-18,Partner,24.61
2025-03-19,Organic,1181.08
2025-03-19,Google,929.61
2025-03-19,LinkedIn,25.78
2025-03-19,Facebook,325.15
2025-03-19,Referral,169.38
2025-03-19,Email,233.71
2025-03-19,Direct,148.67
2025-03-19,Partner,35.69
2025-03-20,Organic,880.65
2025-03-20,Google,503.44
2025-03-20,LinkedIn,197.21
2025-03-20,Facebook,202.43
2025-03-20,Referral,454.92
2025-03-20,Email,109.31
2025-03-20,Direct,124.85
2025-03-20,Partner,107.49
2025-03-21,Organic,594.23
2025-03-21,Google,896.25
2025-03-21,LinkedIn,216.45
2025-03-21,Facebook,711.62
2025-03-21,Referral,98.0
2025-03-21,Email,266.69
2025-03-21,Direct,499.43
2025-03-21,Partner,36.27
2025-03-22,Organic,764.48
2025-03-22,Google,749.8
2025-03-22,LinkedIn,621.18
2025-03-22,Facebook,346.55
2025-03-22,Referral,56.27
2025-03-22,Email,182.93
2025-03-22,Direct,230.52
2025-03-22,Partner,42.62
2025-03-23,Organic,855.39
2025-03-23,Google,150.78
2025-03-23,LinkedIn,313.35
2025-03-23,Facebook,694.79
2025-03-23,Referral,269.59
2025-03-23,Email,59.6
2025-03-23,Direct,66.96
2025-03-23,Partner,214.64
2025-03-24,Organic,585.59
2025-03-24,Google,827.09
2025-03-24,LinkedIn,602.47
2025-03-24,Facebook,828.52
2025-03-24,Referral,440.5
2025-03-24,Email,177.83
2025-03-24,Direct,53.3
2025-03-24,Partner,192.74
2025-03-25,Organic,806.37
2025-03-25,Google,206.67
2025-03-25,LinkedIn,231.03
2025-03-25,Facebook,319.97
2025-03-25,Referral,42.64
2025-03-25,Email,67.61
2025-03-25,Direct,506.33
2025-03-25,Partner,55.41
2025-03-26,Organic,1301.21
2025-03-26,Google,436.27
2025-03-26,LinkedIn,227.18
2025-03-26,Facebook,705.56
2025-03-26,Referral,286.34
2025-03-26,Email,65.71
2025-03-26,Direct,335.76
2025-03-26,Partner,57.52
2025-03-27,Organic,440.62
2025-03-27,Google,250.21
2025-03-27,LinkedIn,52.77
2025-03-27,Facebook,275.12
2025-03-27,Referral,54.37
2025-03-27,Email,268.18
2025-03-27,Direct,91.18
2025-03-27,Partner,16.76
2025-03-28,Organic,185.71
2025-03-28,Google,412.75
2025-03-28,LinkedIn,179.32
2025-03-28,Facebook,503.29
2025-03-28,Referral,516.91
2025-03-28,Email,84.44
2025-03-28,Direct,69.59
2025-03-28,Partner,127.48
2025-03-29,Organic,636.24
2025-03-29,Google,328.67
2025-03-29,LinkedIn,27.79
2025-03-29,Facebook,95.64
2025-03-29,Referral,60.56
2025-03-29,Email,184.09
2025-03-29,Direct,243.14
2025-03-29,Partner,52.83
2025-03-30,Organic,387.89
2025-03-30,Google,896.65
2025-03-30,LinkedIn,387.72
2025-03-30,Facebook,262.77
2025-03-30,Referral,240.54
2025-03-30,Email,360.97
2025-03-30,Direct,185.45
2025-03-30,Partner,10.5
2025-03-31,Organic,1041.14
2025-03-31,Google,305.29
2025-03-31,LinkedIn,525.32
2025-03-31,Facebook,104.13
2025-03-31,Referral,366.69
2025-03-31,Email,90.39
2025-03-31,Direct,318.4
2025-03-31,Partner,34.91
2025-04-01,Organic,1150.6
2025-04-01,Google,1028.02
2025-04-01,LinkedIn,78.14
2025-04-01,Facebook,361.13
2025-04-01,Referral,309.59
2025-04-01,Email,30.1
2025-04-01,Direct,67.74
2025-04-01,Partner,46.39
2025-04-02,Organic,566.52
2025-04-02,Google,431.25
