user_id,signup_date,channel,device,country,plan_type,last_stage,stage_order,converted_paid,monthly_revenue
7023,2025-03-04,paid_ads,mobile,Australia,enterprise,visited_site,1,0,0
7024,2025-08-01,organic_search,desktop,UK,starter,signed_up,2,0,0
7025,2024-01-07,paid_ads,desktop,Brazil,professional,visited_site,1,0,0
7026,2024-10-21,social_media,tablet,USA,enterprise,visited_site,1,0,0
7027,2024-06-15,referral,desktop,UK,starter,visited_site,1,0,0
7028,2025-03-27,social_media,desktop,Brazil,professional,visited_site,1,0,0
7029,2024-12-03,paid_ads,desktop,UK,professional,visited_site,1,0,0
7030,2024-10-10,social_media,mobile,Canada,starter,signed_up,2,0,0
7031,2025-02-26,referral,mobile,Brazil,professional,visited_site,1,0,0
7032,2025-05-20,organic_search,tablet,USA,starter,visited_site,1,0,0
7033,2024-10-12,direct,desktop,USA,starter,visited_site,1,0,0
7034,2025-01-23,organic_search,desktop,USA,starter,visited_site,1,0,0
7035,2025-09-19,organic_search,desktop,Australia,starter,completed_profile,4,0,0
7036,2024-09-26,direct,desktop,UK,professional,visited_site,1,0,0
7037,2025-03-03,organic_search,mobile,UK,enterprise,visited_site,1,0,0
7038,2025-06-03,organic_search,mobile,UK,professional,signed_up,2,0,0
7039,2024-06-04,referral,desktop,India,starter,completed_onboard,3,0,0
7040,2024-04-28,direct,mobile,USA,professional,signed_up,2,0,0
7041,2024-03-01,organic_search,desktop,Brazil,enterprise,signed_up,2,0,0
7042,2024-08-31,paid_ads,desktop,Canada,starter,started_trial,6,0,0
7043,2025-06-26,organic_search,tablet,India,starter,activated_feature,5,0,0
7044,2024-04-08,paid_ads,desktop,Australia,enterprise,activated_feature,5,0,0
7045,2024-02-24,paid_ads,desktop,UK,starter,visited_site,1,0,0
7046,2025-09-09,direct,tablet,India,starter,converted_paid,7,1,17
7047,2025-05-16,referral,desktop,UK,starter,signed_up,2,0,0
7048,2024-07-14,paid_ads,tablet,USA,professional,visited_site,1,0,0
7049,2024-03-30,direct,desktop,India,professional,visited_site,1,0,0
7050,2025-07-02,paid_ads,desktop,India,starter,visited_site,1,0,0
7051,2025-07-23,social_media,desktop,UK,professional,activated_feature,5,0,0
7052,2025-09-23,social_media,desktop,UK,starter,signed_up,2,0,0
7053,2025-12-18,social_media,desktop,Germany,enterprise,visited_site,1,0,0
7054,2025-09-30,paid_ads,desktop,Canada,professional,visited_site,1,0,0
7055,2024-10-13,direct,tablet,India,enterprise,signed_up,2,0,0
7056,2024-09-12,referral,tablet,India,starter,activated_feature,5,0,0
7057,2024-01-25,social_media,tablet,USA,professional,visited_site,1,0,0
7058,2025-08-10,paid_ads,tablet,India,professional,visited_site,1,0,0
7059,2025-06-03,organic_search,desktop,USA,starter,started_trial,6,0,0
7060,2025-02-02,organic_search,desktop,India,professional,completed_onboard,3,0,0
7061,2025-07-20,paid_ads,desktop,Germany,enterprise,visited_site,1,0,0
7062,2024-08-29,paid_ads,desktop,India,enterprise,visited_site,1,0,0
7063,2025-01-21,direct,desktop,India,enterprise,visited_site,1,0,0
7064,2024-08-03,organic_search,desktop,India,starter,visited_site,1,0,0
7065,2024-10-12,paid_ads,desktop,Germany,professional,visited_site,1,0,0
7066,2024-08-04,referral,mobile,Germany,starter,visited_site,1,0,0
7067,2024-11-19,organic_search,desktop,Canada,starter,visited_site,1,0,0
7068,2025-09-24,organic_search,tablet,USA,enterprise,visited_site,1,0,0
7069,2024-09-10,organic_search,mobile,India,professional,visited_site,1,0,0
7070,2024-04-12,organic_search,desktop,USA,starter,visited_site,1,0,0
7071,2025-08-14,direct,mobile,India,starter,signed_up,2,0,0
7072,2025-10-22,direct,desktop,USA,starter,visited_site,1,0,0
7073,2025-10-20,social_media,desktop,India,enterprise,visited_site,1,0,0
7074,2025-11-24,paid_ads,mobile,USA,professional,completed_onboard,3,0,0
7075,2025-06-28,paid_ads,mobile,Brazil,starter,started_trial,6,0,0
7076,2024-12-31,paid_ads,desktop,Brazil,professional,visited_site,1,0,0
7077,2024-12-26,paid_ads,tablet,Germany,professional,signed_up,2,0,0
7078,2024-10-12,social_media,mobile,UK,starter,visited_site,1,0,0
7079,2025-02-13,organic_search,tablet,Canada,starter,visited_site,1,0,0
7080,2024-10-15,paid_ads,desktop,India,starter,visited_site,1,0,0
7081,2024-12-27,referral,mobile,Canada,professional,signed_up,2,0,0
7082,2025-02-13,organic_search,mobile,India,enterprise,visited_site,1,0,0
7083,2024-09-02,paid_ads,tablet,Canada,enterprise,completed_profile,4,0,0
7084,2024-07-22,organic_search,mobile,Germany,professional,signed_up,2,0,0
7085,2024-04-28,organic_search,desktop,Germany,starter,visited_site,1,0,0
7086,2025-08-22,organic_search,mobile,Australia,professional,visited_site,1,0,0
7087,2025-02-16,referral,desktop,USA,enterprise,visited_site,1,0,0
7088,2024-11-27,direct,mobile,UK,professional,activated_feature,5,0,0
7089,2025-11-19,social_media,mobile,Germany,starter,visited_site,1,0,0
7090,2025-06-27,social_media,mobile,India,professional,visited_site,1,0,0
7091,2025-06-25,organic_search,desktop,India,professional,visited_site,1,0,0
7092,2024-07-19,paid_ads,desktop,India,starter,completed_onboard,3,0,0
7093,2025-08-24,organic_search,desktop,UK,professional,started_trial,6,0,0
7094,2024-01-12,paid_ads,mobile,Germany,starter,visited_site,1,0,0
7095,2024-11-05,organic_search,mobile,USA,enterprise,started_trial,6,0,0
7096,2025-03-09,social_media,desktop,USA,professional,visited_site,1,0,0
7097,2024-10-03,social_media,mobile,India,professional,visited_site,1,0,0
7098,2025-08-25,paid_ads,desktop,India,professional,visited_site,1,0,0
7099,2025-05-21,organic_search,desktop,Brazil,enterprise,converted_paid,7,1,444
7100,2025-05-29,social_media,mobile,USA,professional,completed_profile,4,0,0
7101,2024-02-10,paid_ads,tablet,USA,starter,visited_site,1,0,0
7102,2024-10-06,paid_ads,mobile,Germany,enterprise,visited_site,1,0,0
7103,2025-10-10,referral,mobile,Brazil,starter,completed_profile,4,0,0
7104,2024-04-14,organic_search,desktop,USA,enterprise,visited_site,1,0,0
7105,2024-09-15,paid_ads,desktop,USA,professional,visited_site,1,0,0
7106,2024-04-14,organic_search,mobile,India,starter,visited_site,1,0,0
7107,2025-01-30,organic_search,desktop,USA,starter,completed_onboard,3,0,0
7108,2025-03-15,paid_ads,desktop,USA,starter,converted_paid,7,1,14
7109,2025-03-22,paid_ads,mobile,UK,enterprise,visited_site,1,0,0
7110,2025-09-30,organic_search,desktop,Canada,professional,signed_up,2,0,0
7111,2025-01-29,paid_ads,mobile,UK,starter,completed_onboard,3,0,0
7112,2025-02-04,organic_search,desktop,USA,starter,visited_site,1,0,0
7113,2024-09-21,organic_search,desktop,Canada,starter,visited_site,1,0,0
7114,2024-11-10,organic_search,desktop,USA,professional,signed_up,2,0,0
7115,2024-11-27,paid_ads,tablet,India,professional,completed_onboard,3,0,0
7116,2024-01-01,paid_ads,desktop,Canada,professional,visited_site,1,0,0
7117,2025-12-27,social_media,mobile,USA,enterprise,signed_up,2,0,0
7118,2025-07-26,social_media,mobile,UK,starter,activated_feature,5,0,0
7119,2025-12-01,paid_ads,desktop,USA,enterprise,visited_site,1,0,0
7120,2024-02-26,organic_search,mobile,UK,starter,visited_site,1,0,0
7121,2024-12-05,paid_ads,mobile,USA,professional,visited_site,1,0,0
7122,2025-05-24,referral,desktop,India,starter,visited_site,1,0,0
7123,2024-06-25,paid_ads,desktop,Germany,starter,started_trial,6,0,0
7124,2024-11-03,organic_search,mobile,Germany,enterprise,visited_site,1,0,0
7125,2024-01-31,organic_search,mobile,Brazil,professional,signed_up,2,0,0
7126,2024-09-29,organic_search,desktop,Australia,enterprise,completed_onboard,3,0,0
7127,2025-11-18,direct,desktop,India,starter,completed_profile,4,0,0
7128,2024-11-25,social_media,mobile,Canada,professional,completed_onboard,3,0,0
7129,2024-06-10,direct,desktop,India,professional,visited_site,1,0,0
7130,2024-03-13,paid_ads,mobile,India,enterprise,visited_site,1,0,0
7131,2025-04-27,paid_ads,desktop,UK,starter,visited_site,1,0,0
7132,2025-01-01,referral,desktop,USA,enterprise,visited_site,1,0,0
7133,2024-01-26,organic_search,mobile,Brazil,starter,signed_up,2,0,0
7134,2024-10-29,organic_search,desktop,Australia,starter,visited_site,1,0,0
7135,2024-12-08,paid_ads,mobile,India,starter,visited_site,1,0,0
7136,2025-11-28,direct,desktop,Germany,starter,visited_site,1,0,0
7137,2025-09-18,paid_ads,desktop,UK,starter,signed_up,2,0,0
7138,2024-04-08,organic_search,desktop,USA,professional,visited_site,1,0,0
7139,2025-05-12,organic_search,mobile,India,professional,visited_site,1,0,0
7140,2024-05-09,paid_ads,mobile,India,professional,activated_feature,5,0,0
7141,2024-04-01,social_media,desktop,USA,starter,visited_site,1,0,0
7142,2024-09-19,organic_search,tablet,India,starter,visited_site,1,0,0
7143,2024-03-02,social_media,mobile,UK,starter,visited_site,1,0,0
7144,2024-05-08,organic_search,tablet,USA,starter,signed_up,2,0,0
7145,2024-06-24,direct,mobile,India,professional,visited_site,1,0,0
7146,2024-03-11,referral,desktop,Germany,professional,activated_feature,5,0,0
7147,2025-02-22,organic_search,mobile,India,professional,visited_site,1,0,0
7148,2024-11-18,social_media,desktop,Canada,starter,visited_site,1,0,0
7149,2025-01-12,paid_ads,tablet,Australia,professional,visited_site,1,0,0
7150,2025-09-26,referral,desktop,Australia,enterprise,visited_site,1,0,0
7151,2025-05-04,organic_search,tablet,USA,starter,completed_profile,4,0,0
7152,2025-10-13,social_media,mobile,Canada,starter,converted_paid,7,1,18
7153,2025-10-05,organic_search,desktop,USA,professional,visited_site,1,0,0
7154,2024-12-31,paid_ads,mobile,Germany,starter,converted_paid,7,1,22
7155,2024-03-11,paid_ads,desktop,UK,starter,visited_site,1,0,0
7156,2024-03-01,organic_search,desktop,India,enterprise,visited_site,1,0,0
7157,2025-11-28,social_media,mobile,USA,starter,signed_up,2,0,0
7158,2024-07-14,direct,desktop,UK,enterprise,visited_site,1,0,0
7159,2025-11-12,direct,mobile,Australia,starter,visited_site,1,0,0
7160,2025-02-26,organic_search,mobile,USA,starter,signed_up,2,0,0
7161,2025-06-14,organic_search,mobile,Canada,professional,visited_site,1,0,0
7162,2025-12-17,social_media,mobile,India,enterprise,completed_onboard,3,0,0
7163,2025-12-24,social_media,desktop,USA,professional,activated_feature,5,0,0
7164,2025-10-29,referral,desktop,Germany,starter,visited_site,1,0,0
7165,2025-11-16,organic_search,mobile,India,professional,signed_up,2,0,0
7166,2025-01-06,referral,desktop,Canada,starter,visited_site,1,0,0
7167,2024-06-01,social_media,desktop,UK,professional,visited_site,1,0,0
7168,2025-10-21,organic_search,desktop,UK,starter,signed_up,2,0,0
7169,2024-05-28,social_media,desktop,India,professional,visited_site,1,0,0
7170,2024-12-15,social_media,mobile,USA,professional,signed_up,2,0,0
7171,2024-04-16,organic_search,desktop,Brazil,professional,signed_up,2,0,0
7172,2024-12-15,paid_ads,mobile,Germany,enterprise,completed_profile,4,0,0
7173,2024-09-09,organic_search,desktop,USA,professional,completed_profile,4,0,0
7174,2025-03-13,social_media,desktop,USA,professional,signed_up,2,0,0
7175,2025-08-16,organic_search,desktop,Brazil,starter,visited_site,1,0,0
7176,2024-05-31,direct,tablet,Canada,professional,visited_site,1,0,0
7177,2025-04-11,organic_search,desktop,USA,enterprise,completed_profile,4,0,0
7178,2025-10-04,organic_search,desktop,Australia,enterprise,signed_up,2,0,0
7179,2025-08-03,social_media,desktop,Canada,professional,visited_site,1,0,0
7180,2024-03-12,paid_ads,desktop,Germany,professional,visited_site,1,0,0
7181,2024-08-24,organic_search,desktop,Canada,professional,activated_feature,5,0,0
7182,2024-02-05,paid_ads,mobile,India,starter,visited_site,1,0,0
7183,2025-05-24,paid_ads,desktop,UK,starter,visited_site,1,0,0
7184,2025-01-12,referral,desktop,Brazil,professional,completed_onboard,3,0,0
7185,2025-12-02,organic_search,mobile,USA,professional,visited_site,1,0,0
7186,2024-04-07,referral,desktop,Brazil,professional,visited_site,1,0,0
7187,2025-09-27,social_media,desktop,India,professional,visited_site,1,0,0
7188,2024-02-01,social_media,mobile,Brazil,professional,visited_site,1,0,0
7189,2024-09-30,social_media,desktop,USA,starter,signed_up,2,0,0
7190,2025-02-02,organic_search,desktop,UK,enterprise,completed_onboard,3,0,0
7191,2025-01-08,organic_search,mobile,UK,professional,signed_up,2,0,0
7192,2024-12-19,organic_search,tablet,Brazil,starter,visited_site,1,0,0
7193,2024-01-17,organic_search,desktop,UK,starter,signed_up,2,0,0
7194,2025-10-19,direct,mobile,UK,starter,signed_up,2,0,0
7195,2025-07-30,direct,mobile,Germany,starter,visited_site,1,0,0
7196,2025-03-09,organic_search,mobile,India,starter,completed_profile,4,0,0
7197,2025-12-27,direct,desktop,Australia,starter,signed_up,2,0,0
7198,2025-08-09,social_media,mobile,Australia,professional,visited_site,1,0,0
7199,2024-02-06,organic_search,desktop,Germany,starter,signed_up,2,0,0
7200,2024-12-19,paid_ads,mobile,USA,professional,visited_site,1,0,0
7201,2024-06-29,organic_search,tablet,Brazil,professional,visited_site,1,0,0
7202,2025-02-21,social_media,desktop,Germany,professional,started_trial,6,0,0
7203,2025-12-16,organic_search,desktop,USA,professional,signed_up,2,0,0
7204,2025-05-16,organic_search,desktop,Canada,starter,visited_site,1,0,0
7205,2024-01-21,organic_search,mobile,USA,professional,visited_site,1,0,0
7206,2024-10-12,organic_search,mobile,USA,starter,visited_site,1,0,0
7207,2025-08-14,social_media,tablet,Australia,starter,activated_feature,5,0,0
7208,2025-03-15,organic_search,mobile,UK,starter,visited_site,1,0,0
7209,2025-03-08,organic_search,mobile,Canada,starter,completed_onboard,3,0,0
7210,2024-07-21,organic_search,desktop,USA,starter,signed_up,2,0,0
7211,2024-04-25,paid_ads,mobile,Germany,starter,visited_site,1,0,0
7212,2024-05-27,paid_ads,mobile,India,enterprise,activated_feature,5,0,0
7213,2025-02-20,organic_search,mobile,USA,starter,visited_site,1,0,0
7214,2024-09-18,paid_ads,desktop,Germany,professional,visited_site,1,0,0
7215,2025-07-22,organic_search,mobile,India,starter,signed_up,2,0,0
7216,2024-10-20,organic_search,mobile,USA,starter,visited_site,1,0,0
7217,2024-08-05,organic_search,mobile,India,starter,visited_site,1,0,0
7218,2024-07-15,paid_ads,mobile,Australia,starter,converted_paid,7,1,10
7219,2024-06-24,social_media,desktop,UK,starter,visited_site,1,0,0
7220,2025-08-16,organic_search,desktop,USA,starter,signed_up,2,0,0
7221,2025-05-28,organic_search,tablet,USA,starter,visited_site,1,0,0
7222,2024-05-09,paid_ads,mobile,Germany,professional,signed_up,2,0,0
7223,2024-12-22,referral,desktop,Germany,starter,visited_site,1,0,0
7224,2025-03-24,paid_ads,mobile,Canada,starter,signed_up,2,0,0
7225,2024-09-23,social_media,tablet,India,enterprise,started_trial,6,0,0
7226,2024-11-20,social_media,desktop,USA,starter,visited_site,1,0,0
7227,2024-11-02,social_media,mobile,Australia,starter,visited_site,1,0,0
7228,2025-03-30,organic_search,mobile,Germany,starter,visited_site,1,0,0
7229,2024-01-31,paid_ads,desktop,Brazil,enterprise,completed_onboard,3,0,0
7230,2024-04-01,referral,mobile,India,professional,visited_site,1,0,0
7231,2025-01-21,organic_search,mobile,Brazil,enterprise,activated_feature,5,0,0
7232,2024-05-18,paid_ads,desktop,Australia,enterprise,visited_site,1,0,0
7233,2025-09-23,paid_ads,mobile,Australia,starter,signed_up,2,0,0
7234,2025-06-19,direct,tablet,USA,starter,visited_site,1,0,0
7235,2025-05-17,referral,mobile,USA,starter,visited_site,1,0,0
7236,2025-07-06,social_media,desktop,UK,professional,visited_site,1,0,0
7237,2025-11-09,referral,mobile,USA,enterprise,converted_paid,7,1,461
7238,2024-11-10,referral,desktop,Germany,professional,converted_paid,7,1,61
7239,2025-01-19,social_media,mobile,UK,professional,visited_site,1,0,0
7240,2024-02-12,organic_search,desktop,Australia,starter,visited_site,1,0,0
7241,2025-05-11,social_media,desktop,Australia,starter,signed_up,2,0,0
7242,2024-06-13,referral,desktop,UK,professional,completed_profile,4,0,0
7243,2025-08-24,organic_search,desktop,Australia,professional,started_trial,6,0,0
7244,2025-07-19,organic_search,mobile,Brazil,starter,completed_onboard,3,0,0
7245,2024-11-06,organic_search,mobile,Germany,starter,visited_site,1,0,0
7246,2025-06-13,paid_ads,desktop,India,starter,visited_site,1,0,0
7247,2025-11-22,organic_search,desktop,USA,professional,visited_site,1,0,0
7248,2024-11-25,paid_ads,mobile,India,enterprise,visited_site,1,0,0
7249,2024-09-03,direct,mobile,Germany,enterprise,visited_site,1,0,0
7250,2024-09-28,referral,mobile,Germany,starter,visited_site,1,0,0
7251,2025-01-26,social_media,desktop,Brazil,starter,visited_site,1,0,0
7252,2024-03-29,organic_search,desktop,USA,starter,signed_up,2,0,0
7253,2025-08-12,organic_search,tablet,Australia,enterprise,visited_site,1,0,0
7254,2025-06-26,organic_search,mobile,India,enterprise,visited_site,1,0,0
7255,2024-05-24,paid_ads,mobile,Australia,enterprise,visited_site,1,0,0
7256,2024-03-01,organic_search,mobile,Germany,professional,visited_site,1,0,0
7257,2024-10-31,organic_search,tablet,Australia,starter,signed_up,2,0,0
7258,2024-10-31,organic_search,desktop,India,professional,activated_feature,5,0,0
7259,2025-10-25,social_media,mobile,UK,starter,visited_site,1,0,0
7260,2025-12-16,paid_ads,mobile,UK,professional,visited_site,1,0,0
7261,2024-01-15,referral,mobile,USA,professional,visited_site,1,0,0
7262,2025-01-31,referral,mobile,UK,enterprise,visited_site,1,0,0
7263,2025-01-21,referral,tablet,Brazil,starter,completed_onboard,3,0,0
7264,2024-04-13,referral,mobile,USA,starter,visited_site,1,0,0
7265,2025-02-13,referral,desktop,Germany,starter,activated_feature,5,0,0
7266,2025-11-18,social_media,mobile,USA,starter,visited_site,1,0,0
7267,2024-05-10,organic_search,desktop,USA,professional,visited_site,1,0,0
7268,2025-11-24,direct,desktop,India,starter,signed_up,2,0,0
7269,2025-10-19,direct,mobile,Australia,professional,visited_site,1,0,0
7270,2024-08-23,social_media,mobile,UK,starter,visited_site,1,0,0
7271,2025-05-03,organic_search,desktop,Canada,enterprise,visited_site,1,0,0
7272,2024-10-21,organic_search,mobile,Germany,professional,signed_up,2,0,0
7273,2025-04-19,organic_search,desktop,India,starter,completed_onboard,3,0,0
7274,2024-10-11,organic_search,desktop,Australia,starter,visited_site,1,0,0
7275,2025-02-12,social_media,desktop,India,starter,activated_feature,5,0,0
7276,2025-10-05,referral,mobile,USA,starter,visited_site,1,0,0
7277,2025-06-19,organic_search,tablet,Australia,starter,visited_site,1,0,0
7278,2024-03-03,social_media,desktop,USA,professional,visited_site,1,0,0
7279,2024-02-19,direct,desktop,Brazil,professional,visited_site,1,0,0
7280,2024-01-28,social_media,desktop,USA,enterprise,signed_up,2,0,0
7281,2025-05-05,direct,desktop,India,enterprise,visited_site,1,0,0
7282,2025-05-19,referral,mobile,Canada,starter,visited_site,1,0,0
7283,2025-12-08,organic_search,desktop,UK,professional,activated_feature,5,0,0
7284,2024-07-27,referral,desktop,UK,professional,completed_profile,4,0,0
7285,2024-04-23,referral,mobile,USA,professional,converted_paid,7,1,53
7286,2025-01-05,referral,desktop,USA,starter,signed_up,2,0,0
7287,2025-11-07,paid_ads,mobile,Australia,starter,visited_site,1,0,0
7288,2025-01-02,social_media,tablet,Brazil,professional,signed_up,2,0,0
7289,2025-04-18,organic_search,tablet,UK,starter,visited_site,1,0,0
7290,2024-07-21,organic_search,mobile,Canada,professional,converted_paid,7,1,58
7291,2025-10-22,social_media,tablet,USA,starter,visited_site,1,0,0
7292,2025-05-28,direct,mobile,UK,starter,visited_site,1,0,0
7293,2025-11-07,organic_search,mobile,USA,professional,signed_up,2,0,0
7294,2025-03-27,social_media,desktop,India,starter,visited_site,1,0,0
7295,2024-04-19,organic_search,desktop,UK,starter,visited_site,1,0,0
7296,2025-03-14,social_media,mobile,India,starter,visited_site,1,0,0
7297,2025-07-14,organic_search,mobile,Canada,starter,signed_up,2,0,0
7298,2024-07-23,social_media,mobile,Australia,professional,visited_site,1,0,0
7299,2025-05-23,direct,desktop,USA,professional,visited_site,1,0,0
7300,2024-03-10,direct,mobile,USA,professional,visited_site,1,0,0
7301,2024-02-08,paid_ads,desktop,USA,enterprise,visited_site,1,0,0
7302,2025-01-20,paid_ads,tablet,USA,starter,visited_site,1,0,0
7303,2025-03-02,social_media,desktop,Germany,starter,visited_site,1,0,0
7304,2024-02-11,paid_ads,mobile,India,starter,visited_site,1,0,0
7305,2025-12-19,organic_search,desktop,USA,professional,visited_site,1,0,0
7306,2025-11-15,referral,desktop,India,starter,visited_site,1,0,0
7307,2024-07-13,organic_search,desktop,Australia,starter,signed_up,2,0,0
7308,2024-07-25,direct,desktop,Germany,professional,visited_site,1,0,0
7309,2025-02-28,paid_ads,desktop,Australia,starter,visited_site,1,0,0
7310,2025-11-01,social_media,desktop,USA,starter,signed_up,2,0,0
7311,2024-10-07,social_media,desktop,UK,starter,completed_profile,4,0,0
7312,2024-10-09,organic_search,tablet,UK,professional,visited_site,1,0,0
7313,2024-12-02,direct,mobile,Brazil,professional,completed_onboard,3,0,0
7314,2025-09-21,paid_ads,tablet,Canada,professional,visited_site,1,0,0
7315,2024-06-12,organic_search,mobile,USA,enterprise,signed_up,2,0,0
7316,2024-04-24,referral,mobile,Germany,starter,visited_site,1,0,0
7317,2024-10-28,organic_search,desktop,Germany,enterprise,converted_paid,7,1,470
7318,2025-05-15,organic_search,desktop,USA,starter,visited_site,1,0,0
7319,2024-06-25,social_media,mobile,USA,enterprise,signed_up,2,0,0
7320,2024-03-04,referral,mobile,Germany,enterprise,visited_site,1,0,0
7321,2024-09-29,organic_search,desktop,Canada,professional,completed_profile,4,0,0
7322,2024-02-18,organic_search,desktop,UK,starter,completed_profile,4,0,0
7323,2025-11-06,organic_search,desktop,India,professional,visited_site,1,0,0
7324,2024-09-30,referral,mobile,India,starter,visited_site,1,0,0
7325,2025-11-25,paid_ads,desktop,Germany,starter,visited_site,1,0,0
7326,2025-11-07,organic_search,mobile,USA,professional,visited_site,1,0,0
7327,2024-04-25,organic_search,desktop,USA,starter,signed_up,2,0,0
7328,2025-12-05,paid_ads,mobile,UK,professional,visited_site,1,0,0
7329,2024-04-13,organic_search,mobile,USA,starter,visited_site,1,0,0
7330,2024-12-03,organic_search,mobile,Australia,professional,visited_site,1,0,0
7331,2025-07-11,organic_search,desktop,India,starter,visited_site,1,0,0
7332,2024-05-07,organic_search,mobile,USA,starter,signed_up,2,0,0
7333,2024-12-04,referral,mobile,India,professional,completed_onboard,3,0,0
7334,2025-02-22,social_media,mobile,India,professional,visited_site,1,0,0
7335,2025-08-31,paid_ads,mobile,Germany,starter,completed_onboard,3,0,0
7336,2024-06-29,referral,desktop,India,starter,activated_feature,5,0,0
7337,2025-03-03,referral,desktop,Canada,starter,visited_site,1,0,0
7338,2024-10-27,direct,desktop,UK,starter,visited_site,1,0,0
7339,2025-01-09,organic_search,mobile,India,enterprise,completed_profile,4,0,0
7340,2024-03-11,organic_search,desktop,India,starter,visited_site,1,0,0
7341,2024-01-15,paid_ads,desktop,UK,starter,visited_site,1,0,0
7342,2024-01-21,paid_ads,mobile,Brazil,starter,signed_up,2,0,0
7343,2025-07-24,paid_ads,tablet,USA,starter,completed_profile,4,0,0
7344,2024-09-28,organic_search,tablet,USA,starter,completed_onboard,3,0,0
7345,2024-08-27,social_media,mobile,USA,professional,visited_site,1,0,0
7346,2024-06-20,social_media,desktop,India,professional,visited_site,1,0,0
7347,2025-08-12,paid_ads,desktop,UK,professional,visited_site,1,0,0
7348,2025-09-11,paid_ads,mobile,Germany,enterprise,visited_site,1,0,0
7349,2024-11-28,social_media,desktop,India,starter,completed_onboard,3,0,0
7350,2025-04-10,organic_search,mobile,Germany,starter,visited_site,1,0,0
7351,2025-10-16,paid_ads,desktop,India,enterprise,visited_site,1,0,0
7352,2024-03-13,organic_search,desktop,UK,starter,activated_feature,5,0,0
7353,2024-05-27,organic_search,mobile,USA,professional,visited_site,1,0,0
7354,2024-03-12,social_media,mobile,Australia,professional,visited_site,1,0,0
7355,2025-06-15,organic_search,mobile,UK,enterprise,visited_site,1,0,0
7356,2025-05-04,paid_ads,tablet,Canada,starter,visited_site,1,0,0
7357,2025-01-17,paid_ads,mobile,Canada,starter,visited_site,1,0,0
7358,2024-08-29,organic_search,tablet,India,professional,visited_site,1,0,0
7359,2024-08-25,social_media,desktop,UK,starter,visited_site,1,0,0
7360,2025-03-27,organic_search,mobile,USA,starter,started_trial,6,0,0
7361,2024-03-20,social_media,mobile,India,starter,visited_site,1,0,0
7362,2024-05-06,organic_search,mobile,Brazil,starter,signed_up,2,0,0
7363,2025-02-03,referral,mobile,India,enterprise,visited_site,1,0,0
7364,2024-05-12,paid_ads,mobile,India,professional,signed_up,2,0,0
7365,2024-08-19,organic_search,mobile,USA,professional,signed_up,2,0,0
7366,2025-11-14,organic_search,mobile,Brazil,professional,visited_site,1,0,0
7367,2025-11-19,organic_search,desktop,USA,starter,signed_up,2,0,0
7368,2024-11-18,referral,desktop,Germany,enterprise,visited_site,1,0,0
7369,2025-11-30,paid_ads,tablet,Germany,starter,visited_site,1,0,0
7370,2024-07-22,referral,desktop,Brazil,starter,completed_onboard,3,0,0
7371,2025-08-15,organic_search,desktop,UK,starter,completed_onboard,3,0,0
7372,2024-08-27,organic_search,mobile,USA,starter,completed_onboard,3,0,0
7373,2024-09-24,social_media,desktop,India,starter,visited_site,1,0,0
7374,2024-12-30,paid_ads,desktop,India,professional,visited_site,1,0,0
7375,2024-03-24,direct,mobile,USA,professional,visited_site,1,0,0
7376,2025-04-19,organic_search,mobile,Germany,starter,visited_site,1,0,0
7377,2024-02-27,referral,desktop,USA,enterprise,activated_feature,5,0,0
7378,2024-02-20,paid_ads,tablet,USA,professional,completed_profile,4,0,0
7379,2024-06-03,organic_search,desktop,Canada,enterprise,visited_site,1,0,0
7380,2024-09-13,organic_search,desktop,USA,starter,completed_onboard,3,0,0
7381,2024-06-04,social_media,mobile,USA,starter,signed_up,2,0,0
7382,2024-07-02,paid_ads,mobile,India,professional,visited_site,1,0,0
7383,2025-06-13,paid_ads,desktop,USA,starter,completed_onboard,3,0,0
7384,2025-03-12,organic_search,desktop,USA,starter,visited_site,1,0,0
7385,2024-06-15,organic_search,desktop,Australia,starter,signed_up,2,0,0
7386,2024-12-15,organic_search,desktop,USA,starter,visited_site,1,0,0
7387,2025-08-04,organic_search,tablet,Germany,starter,signed_up,2,0,0
7388,2024-02-28,social_media,mobile,India,enterprise,signed_up,2,0,0
7389,2024-12-14,referral,desktop,Brazil,starter,visited_site,1,0,0
7390,2025-05-20,referral,mobile,Brazil,enterprise,completed_onboard,3,0,0
7391,2024-04-16,referral,desktop,USA,starter,visited_site,1,0,0
7392,2025-03-28,paid_ads,desktop,Germany,enterprise,visited_site,1,0,0
7393,2024-05-30,organic_search,mobile,Australia,starter,visited_site,1,0,0
7394,2025-04-08,organic_search,tablet,Germany,starter,completed_onboard,3,0,0
7395,2024-08-30,paid_ads,desktop,India,starter,visited_site,1,0,0
7396,2025-02-24,organic_search,mobile,Brazil,professional,visited_site,1,0,0
7397,2025-10-25,social_media,mobile,USA,starter,signed_up,2,0,0
7398,2025-01-29,paid_ads,desktop,Brazil,professional,visited_site,1,0,0
7399,2024-09-16,organic_search,desktop,Brazil,enterprise,visited_site,1,0,0
7400,2025-04-04,social_media,mobile,USA,starter,signed_up,2,0,0
7401,2025-12-24,social_media,mobile,UK,starter,visited_site,1,0,0
7402,2025-04-10,paid_ads,desktop,Canada,starter,visited_site,1,0,0
7403,2024-11-24,organic_search,desktop,UK,starter,signed_up,2,0,0
7404,2024-02-08,paid_ads,desktop,USA,starter,visited_site,1,0,0
